,id,day,airline,destination,dest_region,dest_size,boarding_area,dept_time,wait_min,cleanliness,safety,satisfaction,full_name,survey_response
2581,2163,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,213.0,Clean,Very safe,Somewhat satsified, Ezmeralda Brimfield,Etiam faucibus cursus urna. Ut tellus.
2582,2817,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,130.0,Somewhat clean,Neutral,Neutral, Harland Enric,Praesent blandit lacinia erat.
2583,1655,Saturday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,315.0,Average,Somewhat safe,Somewhat unsatisfied, Virgie Jenking,Vivamus tortor. Duis mattis egestas metus.
2584,608,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,132.0,Somewhat clean,Somewhat safe,Somewhat satsified, Tomlin Constantine,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.
2585,2757,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,330.0,Somewhat clean,Neutral,Somewhat satsified, Gibbie Dreinan,Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
2587,1365,Tuesday,UNITED INTL,PARIS-DE GAULLE,eur,Hub     ,Gates 91-102,2018-12-31,195.0,Somewhat clean,Somewhat safe,Somewhat satsified, Karissa Deviney,Cras in purus eu magna vulputate luctus.
2588,2141,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153.0,Clean,Somewhat safe,Very satisfied, Olav Tomasian,In quis justo.
2589,1800,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,185.0,Clean,Very safe,Very satisfied, Carney Rudsdale,Phasellus sit amet erat.
2590,3143,Thursday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,74.9999999999999,Somewhat clean,Very safe,Somewhat satsified, Pollyanna Reglar,Quisque ut erat. Curabitur gravida nisi at nibh.
2591,2378,Tuesday,JETBLUE,FT. LAUDERDALE,East US,Large,Gates 1-12,2018-12-31,101.0,Somewhat clean,Very safe,Somewhat satsified, Marianne Phippen,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
2592,197,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,130.0,Somewhat clean,Somewhat safe,Very satisfied, Derril Lambis,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
2593,1288,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,380.0,Somewhat clean,Very safe,Somewhat satsified, Anatol Tremoulet,Lorem ipsum dolor sit amet consectetuer adipiscing elit.
2594,287,Thursday,UNITED,BALTIMORE,East US,Medium,Gates 70-90,2018-12-31,584.0,Somewhat clean,Somewhat safe,Somewhat satsified,Mr. Bibi Lewtey,Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.
2595,409,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,71.9999999999999,Somewhat clean,Somewhat safe,Somewhat satsified, Arvy Yarmouth,Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante.
2596,1680,Saturday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,182.0,Clean,Very safe,Very satisfied, Judith Berthod,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
2597,736,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,215.0,Somewhat clean,Somewhat safe,Somewhat satsified,Miss Golda Pettman,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat.
2598,1040,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,295.0,Clean,Very safe,Very satisfied, Paulina Lacknor,In est risus auctor sed tristique in tempus sit amet sem.
2599,1995,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,125.0,Average,Somewhat safe,Neutral, Ara Brewett,Morbi ut odio.
2600,889,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub     ,Gates 91-102,2018-12-31,330.0,Clean,Very safe,Somewhat satsified, Marijo Inder,Integer ac neque. Duis bibendum.
2601,626,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,155.0,Clean,Very safe,Very satisfied, Vickie Alyokhin,Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus.
2602,1188,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,59.99999999999989,Clean,Very safe,Very satisfied,Miss Lib McGrey,Morbi vel lectus in quam fringilla rhoncus.
2603,2124,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,124.0,Clean,Very safe,Somewhat satsified, Pauly Bartolomeu,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.
2604,1788,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,90.0,Clean,Very safe,Very satisfied, Henriette Nottle,Donec dapibus.
2605,1736,Monday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,210.0,Somewhat clean,Neutral,Neutral, Henri Downer,Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis.
2606,509,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,77.9999999999999,Somewhat clean,Very safe,Very satisfied, Egbert Clausner,In hac habitasse platea dictumst.
2607,1106,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,125.0,Somewhat clean,Very safe,Somewhat satsified, Colas Horder,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
2608,1454,Wednesday,UNITED,LAS VEGAS,West US,Hub     ,Gates 60-69,2018-12-31,112.0,Clean,Very safe,Very satisfied, Daffie Spurgin,Duis bibendum.
2609,391,Friday,ALASKA,INDIANAPOLIS,Midwest US,Medium,Gates 50-59,2018-12-31,130.0,Clean,Very safe,Very satisfied, Lynnelle Gonnard,Nulla tempus.
2610,1974,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Somewhat clean,Very safe,Somewhat satsified, Yul Gerding,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue.
2611,583,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,85.0,Somewhat clean,Very safe,Very satisfied, Onfroi Dimmick,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.
2612,2251,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,295.0,Somewhat clean,Somewhat safe,Somewhat satsified, Wheeler Dominka,Proin leo odio porttitor id consequat in consequat ut nulla.
2613,1888,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,180.0,Somewhat clean,Somewhat safe,Somewhat satsified, Gardiner Armitt,In sagittis dui vel nisl. Duis ac nibh.
2614,1976,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95.0000000000001,Somewhat clean,Somewhat safe,Somewhat satsified, Cesaro Hertwell,Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.
2615,2290,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,155.0,Clean,Very safe,Very satisfied, Ralf Kupec,Suspendisse potenti. Cras in purus eu magna vulputate luctus.
2616,1966,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,125.0,Clean,Somewhat safe,Very satisfied, Nomi Grzelczak,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.
2617,3284,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,95.0,Somewhat clean,Somewhat safe,Neutral, Frank Gregs,Integer tincidunt ante vel ipsum.
2618,405,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,97.0,Somewhat clean,Somewhat safe,Somewhat satsified, Luigi Sandever,In hac habitasse platea dictumst.
2619,1441,Wednesday,UNITED,LAS VEGAS,West US,    Hub,Gates 60-69,2018-12-31,302.0,Somewhat clean,Very safe,Neutral, Myrta Hruska,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus.
2620,2031,Friday,BRITISH AIRWAYS,LONDON HEATHROW,eur,    Hub,Gates 1-12,2018-12-31,180.0,Average,Somewhat safe,Neutral, Otha Valentelli,Donec semper sapien a libero.
2621,3287,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,65.0,Somewhat clean,Very safe,Somewhat satsified, Kyle Vasyutkin,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.
2622,101,Tuesday,UNITED,WASHINGTON DC-DULLES,EAST US,Medium     ,Gates 70-90,2018-12-31,140.0,Somewhat clean,Somewhat safe,Neutral, Heidi Shales,Sed ante. Vivamus tortor.
2623,985,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,475.0,Somewhat clean,Somewhat safe,Somewhat satsified,Miss Elva Hatton,Quisque erat eros viverra eget congue eget semper rutrum nulla.
2624,1837,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,225.0,Somewhat clean,Somewhat safe,Somewhat satsified, Margaux Studholme,Phasellus in felis. Donec semper sapien a libero.
2625,1047,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,325.0,Somewhat clean,Very safe,Somewhat satsified, Meade MacCroary,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.
2626,779,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,120.0,Clean,Very safe,Somewhat satsified, Adamo Flipsen,Phasellus sit amet erat.
2627,2704,Tuesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,79.0,Somewhat clean,Very safe,Somewhat satsified, Violet Hann,Integer ac leo.
2628,761,Sunday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,75.0,Average,Very safe,Neutral, Ugo Debell,In hac habitasse platea dictumst.
2630,852,Tuesday,ALASKA,PORTLAND,West US,    Medium,Gates 50-59,2018-12-31,154.0,Somewhat clean,Somewhat safe,Somewhat satsified, Dyana Pitkeathly,Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.
2631,1791,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,145.0,Somewhat clean,Neutral,Neutral, Bibi Clubley,Nullam varius.
2632,1961,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,170.0,Somewhat clean,Somewhat safe,Neutral, Hester Leadbitter,Vivamus tortor. Duis mattis egestas metus.
2633,2707,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,145.0,Somewhat clean,Very safe,Neutral, Fowler Emsley,In est risus auctor sed tristique in tempus sit amet sem.
2634,375,Friday,ALASKA,LOS ANGELES,West US,    Hub,Gates 50-59,2018-12-31,55.0,Somewhat clean,Somewhat safe,Somewhat satsified, Archer Mager,Donec semper sapien a libero.
2635,2947,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,100.0,Clean,Very safe,Very satisfied, Thorvald Pordall,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus.
2636,1172,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,90.0,Clean,Very safe,Very satisfied, Gonzales Collingham,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.
2637,2581,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,77.0,Clean,Very safe,Very satisfied, Dan Harrington,Morbi porttitor lorem id ligula.
2638,1312,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,670.0,Somewhat clean,Somewhat safe,Somewhat satsified, Joane Cleen,In eleifend quam a odio. In hac habitasse platea dictumst.
2640,827,Sunday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,165.0,Clean,Very safe,Neutral,Ms. Meggie Poure,Vivamus vel nulla eget eros elementum pellentesque.
2641,2115,Monday,UNITED INTL,MEXICO CITY,Canada/Mexico,Hub,Gates 91-102,2018-12-31,370.0,Somewhat clean,Very safe,Somewhat satsified,Ms. Leigha Vaen,Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
2642,469,Sunday,ALASKA,PORTLAND,West US,Medium     ,Gates 50-59,2018-12-31,148.0,Clean,Very safe,Somewhat satsified, Philippa Eaklee,Donec posuere metus vitae ipsum. Aliquam non mauris.
2643,3272,Tuesday,UNITED,LAS VEGAS,West US,    Hub,Gates 70-90,2018-12-31,130.0,Average,Somewhat safe,Neutral,Miss Benjamen Ambrogini,Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.
2644,378,Friday,ALASKA,SAN JOSE DEL CABO,Canada/Mexico,Small,Gates 50-59,2018-12-31,135.0,Clean,Somewhat safe,Somewhat satsified, Delmore Beecheno,Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus.
2646,2407,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium     ,Gates 91-102,2018-12-31,580.0,Clean,Very safe,Very satisfied, Raddy Neller,Duis at velit eu est congue elementum.
2647,1491,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,2018-12-31,150.0,Somewhat clean,Somewhat safe,Very satisfied, Gratia Prendiville,Nam tristique tortor eu pede.
2648,1512,Wednesday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,135.0,Average,Very safe,Neutral, Andrei Phython,Donec odio justo sollicitudin ut suscipit a feugiat et eros.
2649,3004,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,118.0,Clean,Somewhat safe,Very satisfied, Sancho Rottery,Donec posuere metus vitae ipsum. Aliquam non mauris.
2651,212,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100.0,Somewhat clean,Very safe,Somewhat satsified, Christoper Kidgell,Mauris sit amet eros.
2652,505,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,133.0,Average,Somewhat safe,Somewhat satsified, Artair Goding,Quisque erat eros viverra eget congue eget semper rutrum nulla.
2653,252,Friday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,100.0,Clean,Very safe,Somewhat satsified, Katie Cheake,Phasellus sit amet erat.
2654,2804,Tuesday,SOUTHWEST,PHOENIX,West US,Hub,Gates 20-39,2018-12-31,70.0000000000001,Somewhat clean,Somewhat safe,Neutral, Ric Braycotton,Proin eu mi.
2655,2665,Friday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 60-69,2018-12-31,75.0,Clean,Neutral,Very satisfied, Alyse Eayrs,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
2656,2093,Thursday,AMERICAN,PHILADELPHIA,EAST US,    Large,Gates 50-59,2018-12-31,87.0,Somewhat clean,Very safe,Somewhat satsified, Thaine Gurnee,Donec posuere metus vitae ipsum.
2657,2029,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,240.0,Somewhat clean,Very safe,Somewhat satsified, Darius Calderhead,Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.
2658,2725,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,145.0,Average,Neutral,Neutral, Irwinn Cannell,Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
2659,3226,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,190.0,Somewhat clean,Somewhat safe,Somewhat satsified, Axe Windeatt,Duis bibendum. Morbi non quam nec dui luctus rutrum.
2660,2417,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium,Gates 91-102,2018-12-31,160.0,Clean,Somewhat safe,Very satisfied, Juliette McGeachie,Nunc nisl.
2661,1382,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,165.0,Somewhat clean,Very safe,Somewhat satsified, Kalli Magnay,Phasellus in felis.
2662,2736,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,    Hub,Gates 1-12,2018-12-31,390.0,Clean,Very safe,Neutral,Miss Bern Pindell,Nunc purus.
2663,2821,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,160.0,Clean,Somewhat safe,Somewhat satsified, Vonny Feaveryear,Vivamus vel nulla eget eros elementum pellentesque.
2664,3244,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,94.99999999999979,Clean,Very safe,Very satisfied,Miss Bard Vanichkin,Sed accumsan felis.
2665,2980,Thursday,UNITED,NASHVILLE,Midwest US,Medium,Gates 70-90,2018-12-31,160.0,Somewhat clean,Very safe,Somewhat satsified, Ryley Whitnall,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.
2666,2058,Friday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,120.0,Somewhat clean,Somewhat safe,Somewhat satsified, Forbes Jenkinson,Integer a nibh. In quis justo.
2667,1463,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,310.0,Clean,Very safe,Very satisfied,Miss Jyoti Isakson,Aliquam erat volutpat. In congue.
2668,2850,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,97.0000000000001,Somewhat clean,Very safe,Somewhat satsified, Reamonn Dabel,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.
2669,1696,Sunday,ALASKA,SANTA ANA,West US,    Medium,Gates 50-59,2018-12-31,217.0,Somewhat clean,Somewhat safe,Neutral,Miss Chane Beange,Integer non velit.
2670,1030,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,125.0,Clean,Very safe,Somewhat satsified, Ashlen Giannasi,In eleifend quam a odio. In hac habitasse platea dictumst.
2671,1148,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,65.0000000000003,Somewhat clean,Very safe,Somewhat satsified, Tallulah Elloway,Duis bibendum. Morbi non quam nec dui luctus rutrum.
2672,3008,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,105.0,Somewhat clean,Somewhat safe,Somewhat satsified, Jephthah Georghiou,In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante.
2673,1740,Monday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,105.0,Somewhat dirty,Neutral,Neutral, Edsel Gilbart,Maecenas tincidunt lacus at velit.
2674,1876,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,150.0,Somewhat clean,Somewhat safe,Somewhat satsified, Angelle Wenderott,Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl.
2675,2933,Friday,TURKISH AIRLINES,ISTANBUL,Middle East,Hub,Gates 91-102,2018-12-31,121.0,Average,Neutral,Somewhat satsified, Annora Jordin,Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis.
2676,280,Thursday,UNITED,BALTIMORE,EAST US,Medium     ,Gates 70-90,2018-12-31,194.0,Somewhat clean,Very safe,Somewhat satsified, Jeffy Meconi,Donec posuere metus vitae ipsum. Aliquam non mauris.
2677,434,Sunday,UNITED,INDIANAPOLIS,Midwest US,Medium,Gates 60-69,2018-12-31,263.0,Somewhat clean,Very safe,Somewhat satsified, Arv Blaxton,Donec dapibus.
2678,1171,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,90.0,Somewhat clean,Somewhat safe,Somewhat satsified, Nicky Spargo,Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
2679,2466,Friday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,109.0,Clean,Very safe,Very satisfied,Mr. Alanna Van Der Hoog,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
2681,3250,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,165.0,Clean,Neutral,Somewhat satsified, Shurlock McCartney,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.
2682,277,Thursday,UNITED,BALTIMORE,EAST US,    Medium,Gates 70-90,2018-12-31,63.99999999999989,Somewhat clean,Very safe,Somewhat satsified, Grenville Cowhig,Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.
2683,2461,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,71.0000000000001,Somewhat clean,Very safe,Somewhat satsified, Doria Wharfe,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.
2684,994,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175.0,Average,Somewhat safe,Somewhat satsified, Noami Loosemore,Proin at turpis a pede posuere nonummy.
2685,1021,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,94.99999999999979,Somewhat dirty,Neutral,Neutral, Lauryn Gorghetto,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
2686,1637,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,165.0,Somewhat clean,Very safe,Somewhat satsified,Dr. Erhard Hatry,Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula.
2687,1886,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,120.0,Clean,Very safe,Very satisfied, Hoyt Duck,Nulla ut erat id mauris vulputate elementum.
2688,290,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,190.0,Clean,Very safe,Very satisfied, Lib Androletti,In est risus auctor sed tristique in tempus sit amet sem.
2689,1552,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,135.0,Somewhat clean,Somewhat safe,Somewhat satsified,Miss Wake Stearns,Proin leo odio porttitor id consequat in consequat ut nulla.
2690,2999,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,523.0,Somewhat clean,Somewhat safe,Somewhat satsified, Sol Emloch,Integer ac neque.
